image,original_split,sample_kind,scene_group,assigned_split,objects,class_counts
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop6.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop7.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop8.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop9.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop6.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_3_crop7.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_4_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_4_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_5_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop10.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop11.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop7.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop8.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_3_crop9.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD7_4_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-306-L00000012445-CCD25_2_crop1.jpg,val,official,sat:01-pan-20240513-456-306-l00000012445,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-306-L00000012445-CCD26_1_crop1.jpg,val,official,sat:01-pan-20240513-456-306-l00000012445,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-294-364-L00000012484-CCD11_6_crop1.jpg,val,official,sat:01-pan-20240514-294-364-l00000012484,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-307-L00000012644-CCD3_6_crop1.jpg,val,official,sat:01-pan-20240514-449-307-l00000012644,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD10_1_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD11_4_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD12_5_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD12_5_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD13_3_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD13_6_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD13_6_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_1_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_1_crop3.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_2_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_2_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_2_crop3.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_2_crop4.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD14_2_crop5.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD15_1_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD15_1_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD15_1_crop3.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD15_2_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD15_3_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD16_1_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD16_1_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD16_2_crop2.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD16_2_crop3.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD17_3_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD20_3_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD20_4_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD20_6_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240514-449-308-L00000012645-CCD3_1_crop1.jpg,val,official,sat:01-pan-20240514-449-308-l00000012645,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250118-471-374-L00000075006-CCD18_4_crop1.jpg,val,official,sat:01-pan-20250118-471-374-l00000075006,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250321-446-308-L00000101035-CCD21_4_crop1.jpg,val,official,sat:01-pan-20250321-446-308-l00000101035,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250331-442-283-L00000101157-CCD22_2_crop1.jpg,val,official,sat:01-pan-20250331-442-283-l00000101157,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250331-442-283-L00000101157-CCD22_3_crop1.jpg,val,official,sat:01-pan-20250331-442-283-l00000101157,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250331-442-283-L00000101157-CCD22_3_crop2.jpg,val,official,sat:01-pan-20250331-442-283-l00000101157,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250403-166-186-L00000098801-CCD17_3_crop1.jpg,val,official,sat:01-pan-20250403-166-186-l00000098801,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250405-061-361-L00000099504-CCD29_2_crop1.jpg,val,official,sat:01-pan-20250405-061-361-l00000099504,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250405-061-361-L00000099504-CCD29_3_crop1.jpg,val,official,sat:01-pan-20250405-061-361-l00000099504,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250405-061-361-L00000099504-CCD29_3_crop2.jpg,val,official,sat:01-pan-20250405-061-361-l00000099504,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20250406-463-334-L00000099688-CCD13_2_crop1.jpg,val,official,sat:01-pan-20250406-463-334-l00000099688,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/02-PAN-20250320-146-221-L00000000208-CCD32_1_crop1.jpg,val,official,sat:02-pan-20250320-146-221-l00000000208,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop1.jpg,val,official,sat:02-pan-20250321-108-307-l00000000254,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop2.jpg,val,official,sat:02-pan-20250321-108-307-l00000000254,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop4.jpg,val,official,sat:02-pan-20250321-108-307-l00000000254,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/02-PAN-20250321-141-166-L00000000249-CCD11_3_crop1.jpg,val,official,sat:02-pan-20250321-141-166-l00000000249,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/02-PAN-20250321-141-166-L00000000249-CCD11_3_crop2.jpg,val,official,sat:02-pan-20250321-141-166-l00000000249,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
